	direccion	lat	lon
0	Av. Paseo Colon 900, San Telmo, Argentina	-34.6182462	-58.3685466
0	Maipu 900, Retiro, Argentina	-34.5947035	-58.3775016
0	Gallo 1000, Recoleta, Argentina	-34.5961111	-58.4115653
0	Paso 100, Balvanera, Argentina	-34.6088915	-58.4034857
0	Pueyrredon, Av. 1100, Recoleta, Argentina	-34.59761	-58.40354
0	Republica De La India 2900, Palermo, Argentina	-34.5800848	-58.4159606
0	Bartolome Mitre 1900, Congreso, Argentina	null	null
0	Jean Jaures 400, Abasto, Argentina	-34.6053487	-58.4095605
0	Pasteur 700, Balvanera, Argentina	-34.6012819	-58.3999049
0	Braun Menendez 100, Catalinas, Argentina	null	null
0	Arregui 1400, Monte Castro, Argentina	-34.6140094	-58.5007915
0	Avenida Rivadavia 3500, Almagro, Argentina	-34.6110222	-58.4184794
0	Inclan 4200, Boedo, Argentina	-34.6335449	-58.4223739
0	Rodriguez Pena 300, San Nicolas, Argentina	-34.6056869	-58.3908999
0	Escalada De San Martin 900, Villa Crespo, Argentina	-34.6036189	-58.4549539
0	Virrey Del Pino Y Ciudad De La Paz, Belgrano, Argentina	-34.56543	-58.45066
0	Bermudez 1600, Monte Castro, Argentina	-34.6197244	-58.5091736
0	M.t De  Alvear 2000, Recoleta, Argentina	-34.5872332	-58.3901441
0	Florencio Balcarce 0, Caballito, Argentina	-34.6164069	-58.4354342
0	Naon Romulo S. Dr. 3500, Saavedra, Argentina	-34.55368	-58.48353
0	Margarinos Cervantes 3000, Villa del Parque, Argentina	-31.63167	-60.72321
0	Las Heras, Av. 3800, Palermo, Argentina	-34.58193	-58.41272
0	Freire Ramon Cap. Gral. 2100, Belgrano, Argentina	null	null
0	Viamonte 1600, Tribunales, Argentina	null	null
0	Jose L Suarez 200, Liniers, Argentina	-34.64152	-58.52748
0	Gallo 400, Abasto, Argentina	-34.6042649	-58.4133459
0	Ballivian 2100, Villa Urquiza, Argentina	null	null
0	Av. Patricios 100, Barracas, Argentina	-34.63178	-58.37043
0	Avenida Asamblea 1400, Parque Chacabuco, Argentina	-34.6364877	-58.4441528
0	Ramallo 1900, Nunez, Argentina	-34.5405572	-58.4675076
0	Mitre, Bartolome 2000, Balvanera, Argentina	-34.60818	-58.3948
0	Gallo 1400, Barrio Norte, Argentina	null	null
0	Niceto Vega 4700, Palermo Soho - Palermo, Argentina	-34.5931499	-58.4302416
0	Rivadavia, Av 4700, Caballito, Argentina	-34.616287	-58.4316048
0	Nunez 5100, Villa Urquiza, Argentina	-34.5631266	-58.4916825
0	Segui 4400, Palermo Chico - Palermo, Argentina	null	null
0	Tucuman 400, San Nicolas, Argentina	-34.6009688	-58.3724283
0	Avenida Corrientes 2700, Balvanera, Argentina	-34.6047907	-58.4043771
0	Estados Unidos 900, San Telmo, Argentina	-34.6186073	-58.3786058
0	Junin 1600, Recoleta, Argentina	-34.5901614	-58.3940954
0	Avenida Juan Bautista Alberdi 100, Caballito, Argentina	-34.6223722	-58.4290553
0	Dorrego Av. 2200, Colegiales, Argentina	-34.58076	-58.44232
0	Moreno 2500, Once, Argentina	-34.6133819	-58.4012779
0	Rooselvet Franklin D 2800, Belgrano, Argentina	-34.5597707	-58.464017
0	Riglos 600, Caballito, Argentina	-34.6258489	-58.4360479
0	Belaustegui 3400, Villa Santa Rita, Argentina	-34.61972	-58.48358
0	Avda. Cordoba 1400, Barrio Norte, Argentina	-34.5994787	-58.3866961
0	Biarritz 2700, Villa del Parque, Argentina	-34.6075379	-58.4807479
0	Avenida Alvarez Jonte 2400, Villa del Parque, Argentina	-34.6140495	-58.4948731
0	Ambrosetti 100, Caballito, Argentina	-34.6166970135135	-58.4358581986486
0	Paraguay 1200, Tribunales, Argentina	null	null
0	Dr. Pedro Ignacio Rivera 4900, Villa Urquiza, Argentina	-34.5708229	-58.4858849
0	Avenida Jujuy 1200, Balvanera, Argentina	-34.6153281	-58.4047165
0	Avenida Angel Gallardo 500, Parque Centenario, Argentina	null	null
0	Julian Alvarez 300, Villa Crespo, Argentina	-34.6013969	-58.4374809
0	Avenida Diaz Velez 5300, Parque Centenario, Argentina	null	null
0	Medrano 1100, Palermo, Argentina	-34.5966098	-58.4200435
0	Yatay 300, Parque Centenario, Argentina	null	null
0	Jose Maria Moreno 800, Caballito, Argentina	-34.6278626	-58.4336625
0	Avenida San Martin 4900, Villa del Parque, Argentina	-34.5969963	-58.4948733
0	Machain 4100, Saavedra, Argentina	-34.555186	-58.4899915
0	Franklin Roosevelt 2500, Belgrano, Argentina	-34.55812	-58.46138
0	Montevideo 800, Barrio Norte, Argentina	-34.5996661	-58.3897077
0	Luis Maria Campos Entre T. Garcia  Y F. Lacroze, Palermo, Argentina	null	null
0	Cuzco 500, Versalles, Argentina	-34.6323791	-58.5284963
0	Sarandi 0, Congreso, Argentina	null	null
0	Lima 1000, Monserrat, Argentina	-34.6131124	-58.3817509
0	Avenida Pueyrredon 1500, Recoleta, Argentina	-34.5934959	-58.4020409
0	Galicia 600, Caballito, Argentina	-34.6089449	-58.4568714
0	Mexico 2900, Once, Argentina	-34.6178919	-58.4063759
0	Paez 2800, Flores, Argentina	-34.6218209	-58.4718959
0	Jose Bonifacio 800, Caballito, Argentina	-34.6275519	-58.4386659
0	Av. Martin Garcia 600, Barracas, Argentina	-34.6315393136364	-58.3724446181818
0	Avenida Piedrabuena 3800, Villa Lugano, Argentina	-34.6765901	-58.4890482
0	Santa Fe Av. 1100, Recoleta, Argentina	-34.5955	-58.3979
0	Amenabar 2900, Nunez, Argentina	-34.5555788	-58.46503
0	Bartolome Mitre 2300, Once, Argentina	-34.608573	-58.3990428
0	Piedras 100, Monserrat, Argentina	-34.6092657	-58.3776162
0	Yerbal 3400, Floresta, Argentina	-34.631112	-58.476136
0	Olavarria 700, Boca, Argentina	-34.6379259	-58.3625009
0	Presidente Jose Evaristo Uriburu 600, Once, Argentina	-34.6023999	-58.3986009
0	Avenida Brasil 900, San Telmo, Argentina	-34.6252191	-58.3686871
0	Defensa 600, San Telmo, Argentina	-34.623042	-58.3712832
0	Figueroa Alcorta 3400, Palermo Chico - Palermo, Argentina	-27.52484	-58.78733
0	Pasteur 100, Once, Argentina	-34.6086679	-58.3993121
0	Riobamba 300, Centro / Microcentro, Argentina	null	null
0	Juan B Justo 3400, Villa Crespo, Argentina	-34.60085	-58.45292
0	Terrada 2000, Villa del Parque, Argentina	-34.5993207	-58.4897398
0	Avenida Luis Maria Campos 300, Las Canitas, Argentina	-34.5736030636086	-58.4327129217234
0	Fray Justo Santamaria De Oro 3000, Palermo, Argentina	-34.5742405	-58.4202196
0	Manuela Pedraza 2300, Nunez, Argentina	-34.5507879	-58.4651622
0	Avenida Crisologo Larralde 3200, Nunez, Argentina	-34.5455899	-58.4614247
0	Av. Rivadavia 7100, Flores, Argentina	-34.6297782	-58.465333
0	Av. Jyan De Garay 1200, Constitucion, Argentina	-34.6270649	-58.3828298
0	Avenida Juan De Garay 3200, Parque Patricios, Argentina	-34.6284361	-58.3984808
0	Avenida Doctor Honorio Pueyrredon 300, Caballito, Argentina	-34.6089571	-58.4443727
0	Felix Lora 0, Caballito, Argentina	-34.6201696	-58.443926
0	Doctor Cosme Argerich 1100, Flores, Argentina	-34.6214797	-58.4758611
0	Sarandi 1300, San Cristobal, Argentina	-34.6236179	-58.3935359
0	Pringles 100, Almagro, Argentina	-34.6128549	-58.4268679
0	Avenida Rivadavia 6000, Flores, Argentina	-34.6277483	-58.4593254
0	Dean Funes 900, San Cristobal, Argentina	-34.6257722	-58.4056044
0	Caracas 200, Flores, Argentina	-34.6267361	-58.4619834
0	Doctor Juan Felipe Aranguren 1400, Caballito, Argentina	-34.6184059	-58.4518149
0	Doctor Luis Belaustegui 500, Villa Crespo, Argentina	-34.6017209	-58.4502639
0	Avenida Directorio 2400, Flores, Argentina	-34.6335542	-58.4604797
0	Jose Bonifacio 1900, Flores, Argentina	-34.6304572	-58.4547021
0	Avenida San Juan 3100, Boedo, Argentina	-34.6264242	-58.4228235
0	General Jose Gervasio Artigas 1100, Flores, Argentina	-34.6286097	-58.4643301
0	Granaderos 500, Flores, Argentina	-34.6220719	-58.461824
0	Concordia 400, Floresta, Argentina	-34.6281532	-58.4776737
0	Jose Bonifacio 2800, Flores, Argentina	-34.6341359	-58.4664589
0	Membrillar 200, Flores, Argentina	-34.630648	-58.4600259
0	Avenida Belgrano 2600, Balvanera, Argentina	-34.6146708	-58.4028688
0	Fray Cayetano Rodriguez 800, Flores, Argentina	-34.621318	-58.4666718
0	Avenida Donato Alvarez 800, Caballito, Argentina	-34.6149116	-58.4589491
0	Avenida Rivadavia 3200, Almagro, Argentina	-34.6110222	-58.4184794
0	Bolivia 2000, Villa General Mitre, Argentina	-34.6150962	-58.4731054
0	Sarmiento 4200, Almagro, Argentina	-34.604571	-58.4244867
0	Valle 1400, Caballito, Argentina	-34.6264529	-58.4472799
0	Juan Agustin Maza 0, Almagro, Argentina	-34.61397	-58.4161
0	Fragata Sarmiento 1100, Caballito, Argentina	-34.6221707	-58.4486731
0	Hipolito Yrigoyen 2900, Balvanera, Argentina	-34.6114991	-58.4071743
0	Alvarez, Crisostomo 2700, Flores, Argentina	-34.6440867	-58.4551679
0	Avenida Juan B Justo 5400, Villa del Parque, Argentina	-31.53261	-68.57093
0	Avenida Juan B Justo 3800, Villa Crespo, Argentina	-34.603455	-58.4565953
0	Sanchez De Loria 1300, Boedo, Argentina	-34.6353939	-58.4104828
0	San Jose 1800, Constitucion, Argentina	-34.6298206	-58.3854299
0	Varela 100, Flores, Argentina	-34.6307815	-58.4649183
0	Santo Tome 5300, Monte Castro, Argentina	-34.6218049	-58.5146069
0	Doctor Juan Felipe Aranguren 0, Caballito, Argentina	-34.6139812	-58.4410008
0	Jose Marti 700, Flores, Argentina	-34.6394642	-58.4686971
0	Yerbal 2700, Flores, Argentina	-34.6288025	-58.4672968
0	Santiago Del Estero 1200, Monserrat, Argentina	-34.6093202	-58.3848153
0	Avenida Angel Gallardo 700, Parque Centenario, Argentina	null	null
0	24 De Noviembre 1200, Boedo, Argentina	null	null
0	Avenida Coronel Esteban Bonorino 100, Flores, Argentina	-34.6436905	-58.4471053
0	Coronel Faustino Allende 2300, Monte Castro, Argentina	-34.6191773	-58.5069186
0	Hipolito Yrigoyen 3600, San Cristobal, Argentina	-30.30467	-61.24105
0	Yerbal 1000, Caballito, Argentina	-34.6205765	-58.4447044
0	Av. Santa Fe 1600, Barrio Norte, Argentina	-34.5959599	-58.3897744
0	Alberdi 500, Caballito, Argentina	-34.6231254	-58.4345274
0	Pedro Goyena 1200, Caballito, Argentina	-34.62703	-58.44424
0	Carabobo 100, Flores, Argentina	-34.6280809	-58.4560065
0	Argerich 600, Flores, Argentina	-34.6257898	-58.4737957
0	Avenida Donato Alvarez 400, Caballito, Argentina	-34.6149116	-58.4589491
0	Salta 1200, Constitucion, Argentina	-34.6221229	-58.3828089
0	General Alvarez Condarco 1000, Flores, Argentina	-34.6205302	-58.4712369
0	Avenida San Martin 1800, Caballito, Argentina	-34.60578	-58.45393
0	Avenida Corrientes 1200, Tribunales, Argentina	-27.5007443	-58.839594
0	Coronel Ramon Falcon 2500, Flores, Argentina	-34.6305	-58.46342
0	Culpina 200, Flores, Argentina	-34.632344	-58.4657253
0	Avenida Carabobo 500, Flores, Argentina	-34.6324129	-58.4538099
0	General Justo Jose De Urquiza 1300, San Cristobal, Argentina	-30.303401	-61.2406236
0	Avenida Coronel Esteban Bonorino 200, Flores, Argentina	-34.6436905	-58.4471053
0	General Justo Jose De Urquiza 1200, Boedo, Argentina	null	null
0	Avenida Juan Bautista Alberdi 800, Caballito, Argentina	-34.6231481	-58.4393209
0	Avenida Juan Bautista Alberdi 300, Caballito, Argentina	-34.6228064	-58.4320328
0	Sanchez De Bustamante 0, Almagro, Argentina	-34.5992009	-58.4135561
0	Avenida Rivadavia 8800, Floresta, Argentina	-34.6336919	-58.4812206
0	Cordoba 5200, Palermo Soho - Palermo, Argentina	-34.5904126	-58.4361263
0	Avenida Santa Fe 2200, Barrio Norte, Argentina	-34.59554	-58.3985004
0	Avellaneda 3900, Floresta, Argentina	-34.6295472	-58.4834583
0	Falcon 3400, Floresta, Argentina	-34.6336795	-58.4748587
0	Boyaca 100, Flores, Argentina	-34.6257714	-58.4574233
0	Las Heras 1900, Recoleta, Argentina	-34.5902018	-58.3936387
0	Lituania 5400, Villa Urquiza, Argentina	-34.5773363	-58.4904972
0	Riglos 500, Caballito, Argentina	-34.6244389	-58.4360979
0	Serrano 1400, Palermo Soho - Palermo, Argentina	-34.5899823	-58.4323784
0	Beruti 4500, Palermo Soho - Palermo, Argentina	-34.5783804	-58.4233493
0	Triunvirato, Av. 3600, Villa Ortuzar, Argentina	-34.58237	-58.47202
0	Aizpurua 2700, Villa Pueyrredon, Argentina	-33.8917	-60.57938
0	Roosevelt, Franklin 4800, Coghlan, Argentina	-34.56203	-58.46823
0	Tomas Le Breton 4700, Saavedra, Argentina	null	null
0	Acha, Mariano 1400, Villa Ortuzar, Argentina	-34.5794798	-58.4722949
0	Jose Ignacio Gorriti 0, Palermo Hollywood - Palermo, Argentina	null	null
0	Santiago Del Estero 1200, Constitucion, Argentina	-34.6221789	-58.3842599
0	Pedro Moran 2100, Agronomia, Argentina	-34.590704	-58.4928705
0	Bogado 4500, Parque Centenario, Argentina	-24.2363399	-64.88184
0	Av Libertador 7800, Nunez, Argentina	-34.5429425	-58.4619699
0	Teodoro Vilardebo 2100, Villa del Parque, Argentina	-34.6103246	-58.4925328
0	Uriburu 1400, Recoleta, Argentina	-34.5922559	-58.3972949
0	Avenida Francisco Beiro 4200, Villa Devoto, Argentina	-34.6050182	-58.5102615
0	Avenida Segurola 1100, Floresta, Argentina	-34.62766	-58.49028
0	Avenida Francisco Beiro 4400, Villa Devoto, Argentina	-34.6067096740741	-58.5129294481481
0	Pedro Lozano 3600, Villa del Parque, Argentina	-34.5997642	-58.4926174
0	Avenida Lope De Vega 2000, Monte Castro, Argentina	-34.6220019	-58.5147829
0	Andres Vallejos 4300, Villa Devoto, Argentina	-34.59851	-58.51804
0	Manuel Porcel De Peralta 300, Versalles, Argentina	-34.6320982	-58.5224692
0	Cuenca 2700, Villa del Parque, Argentina	-34.6048959	-58.4926709
0	San Luis 2800, Barrio Norte, Argentina	-34.11663	-59.03845
0	Marcos Paz 2100, Monte Castro, Argentina	-34.6198619	-58.5030979
0	Avenida Francisco Beiro 3800, Villa Devoto, Argentina	-34.6120568	-58.5219231
0	Julian Alvarez 2400, Palermo, Argentina	-34.5873732	-58.4158663
0	Avda Santa Fe 2100, Palermo, Argentina	-34.5805176	-58.4227221
0	Avenida Doctor Honorio Pueyrredon 700, Caballito, Argentina	-34.612081	-58.4423475
0	Humberto I 500, San Telmo, Argentina	-34.6208389	-58.3726183
0	Santa Maria De Oro 2300, Palermo, Argentina	-34.5814155	-58.426454
0	Av Los Incas 3400, Belgrano, Argentina	-34.56987	-58.458
0	Pumacahua 100, Caballito, Argentina	null	null
0	Pacheco 1900, Villa Urquiza, Argentina	-34.5777059	-58.4790579
0	Enrique Martinez 1100, Colegiales, Argentina	-34.5762759	-58.4565689
0	Avalos 1200, Parque Chas, Argentina	-34.5865291	-58.4759446
0	Palestina 600, Villa Crespo, Argentina	-34.59749	-58.42491
0	Avenida Warnes 800, Villa Crespo, Argentina	-34.6005589	-58.4474739
0	Olazabal 3600, Belgrano, Argentina	-34.5635214	-58.4639302
0	Beruti Al 3000, Palermo, Argentina	-34.5858649	-58.411651
0	Gurruchaga 2200, Palermo Soho - Palermo, Argentina	-34.5854262	-58.4233776
0	Manuel Ugarte 2000, Belgrano, Argentina	-34.5543773	-58.457546
0	Humboldt 1500, Palermo Hollywood - Palermo, Argentina	-34.5864366	-58.4373942
0	Ravignani 1700, Palermo Hollywood - Palermo, Argentina	-34.5817726	-58.4395995
0	Av. Juan Bautista Alberdi 200, Caballito, Argentina	-34.6225979	-58.4306259
0	Salta 1500, Constitucion, Argentina	-34.6258746	-58.3827544
0	F.garcia Lorca 100, Caballito, Argentina	-34.6207596	-58.4450122
0	Esparza 0, Almagro, Argentina	null	null
0	Senillosa 1600, Parque Chacabuco, Argentina	-34.6349549	-58.4261969
0	Av. Curapaligue 0, Caballito, Argentina	-34.62813	-58.45276
0	Juan B. Ambrosetti 500, Caballito, Argentina	-34.61267	-58.4378361
0	Av. San Juan 3400, Boedo, Argentina	-34.6264242	-58.4228235
0	J B Alberdi 2200, Flores, Argentina	-34.63294	-58.46713
0	Avenida Donato Alvarez 0, Flores, Argentina	-34.61974	-58.45676
0	Gual 2400, Pompeya, Argentina	-34.6439529	-58.4245999
0	Av. Jose Maria Moreno 1700, Parque Chacabuco, Argentina	-34.6379799	-58.4317509
0	Av. Almafuerte 800, Parque Patricios, Argentina	-34.64076	-58.41235
0	Paraguay 2900, Barrio Norte, Argentina	-34.5983686	-58.3882072
0	Avenida Acoyte 200, Caballito, Argentina	-34.6160307	-58.4376877
0	Puan 0, Caballito, Argentina	-34.6264069	-58.4474819
0	Avenida Boedo 500, Boedo, Argentina	-34.6269699	-58.4159705
0	Francisco Bilbao 2200, Flores, Argentina	-34.6336859	-58.4570189
0	Ramon Falcon 2500, Flores, Argentina	-34.6305	-58.46342
0	General Jose Gervasio Artigas 400, Flores, Argentina	-34.6258469	-58.4656648
0	Avenida Gaona 1800, Caballito, Argentina	-34.6113679	-58.4533129
0	Avenida Juan B Justo 3600, Paternal, Argentina	null	null
0	Juan Agustin Maza 2100, Boedo, Argentina	-34.635831	-58.413713
0	Avenida Directorio 2200, Flores, Argentina	-34.6326833	-58.4575486
0	Avenida Juan B Justo 5400, Villa General Mitre, Argentina	-34.6151012	-58.4728492
0	Bogota 2600, Flores, Argentina	-34.6262473	-58.4668717
0	Avenida Avellaneda 3700, Floresta, Argentina	-34.6288825	-58.4806748
0	Avenida Directorio 1800, Flores, Argentina	-34.6312043	-58.453028
0	Hernandez, Jose 2600, Colegiales, Argentina	-33.74277	-61.95601
0	Alvear, Marcelo T. De 2000, Recoleta, Argentina	-34.5872332	-58.3901441
0	Peron, Juan D., Pte. 1300, Congreso, Argentina	null	null
0	Cabildo, Avda. 100, Belgrano, Argentina	-38.4839	-61.88682
0	Rojas 1500, Caballito, Argentina	-34.6185954	-58.4422148
0	Leopoldo Marechal ., Villa Crespo, Argentina	-34.6045382	-58.4400037
0	Av Independencia 1800, Balvanera, Argentina	-34.6182229	-58.3931944
0	Av Belgrano 2900, Balvanera, Argentina	-34.6150649	-58.4071119
0	Manuel Artigas 5500, Mataderos, Argentina	-34.6467789	-58.4992629
0	Av. Libertador 4400, Las Canitas, Argentina	-24.77356	-65.44843
0	Defensa 1500, San Telmo, Argentina	-34.6252493	-58.3710313
0	Del Libertador, Av. 2200, Palermo Chico - Palermo, Argentina	-34.58162	-58.40358
0	Fernandez De Enciso 3700, Villa Devoto, Argentina	-34.6045594	-58.5132669
0	Pasteur 500, Centro / Microcentro, Argentina	null	null
0	Gualeguaychu 100, Floresta, Argentina	-34.6301214	-58.48618
0	Pasteur 500, Barrio Norte, Argentina	-34.605997	-68.3174887
0	Gualeguaychu 0, Floresta, Argentina	-34.6301214	-58.48618
0	Camarones 3200, Villa del Parque, Argentina	null	null
0	Tucuman 2900, Almagro, Argentina	-34.5996427	-58.4148354
0	Arevalo 2200, Palermo, Argentina	-34.5771279	-58.4362179
0	Avenida Angel Gallardo 600, Caballito, Argentina	-34.6073288	-58.4455821
0	Noyoya 4400, Monte Castro, Argentina	-24.79772	-65.44409
0	Virgilio 100, Villa Luro, Argentina	-34.6368735	-58.5011965
0	Cirilo Correa 4700, Saavedra, Argentina	-34.554025	-58.4942887
0	Virrey Del Pino 4100, Villa Urquiza, Argentina	null	null
0	Avenida Federico Lacroze 3100, Colegiales, Argentina	-34.5769209	-58.4486919
0	Santos Dumont 2300, Palermo, Argentina	-34.5733102	-58.4383776
0	Villafane 1200, Barracas, Argentina	-34.6346892	-58.3710894
0	Av. Pueyrredon 700, Balvanera, Argentina	-34.6019709	-58.4049669
0	Espinosa 1000, Caballito, Argentina	-34.6119329	-58.4516489
0	Cuidad De La Paz 2100, Belgrano, Argentina	-30.752475	-59.6439458
0	Zapiola 1000, Colegiales, Argentina	-34.5743439	-58.4518929
0	Montevideo 100, San Nicolas, Argentina	-34.6079419	-58.3893099
0	Av Entre Rios 1200, Congreso, Argentina	null	null
0	Jean Jaures 100, Balvanera, Argentina	-34.6092268	-58.4104888
0	Blanco Encalada 2000, Belgrano, Argentina	-34.5570905	-58.4552462
0	Avda San Juan 3000, San Cristobal, Argentina	-34.6244919	-58.4068699
0	Charcas 4000, Palermo Soho - Palermo, Argentina	-34.5863319	-58.4197929
0	Guemes 3200, Recoleta, Argentina	-34.5910183	-58.4104464
0	Estomba 400, Villa Ortuzar, Argentina	-34.5869556	-58.467429
0	Boulogne Sur Mer 600, Once, Argentina	-34.6032758	-58.4064159
0	Elpidio Gonzalez 4900, Monte Castro, Argentina	-34.6233129	-58.5042289
0	Avenida Francisco Beiro 5000, Villa Devoto, Argentina	-34.6111708	-58.5201708
0	Av Francisco Beiro 5000, Villa Devoto, Argentina	-34.6111708	-58.5201708
0	Alcaraz 5000, Monte Castro, Argentina	-34.6220739	-58.5072549
0	Calderon De La Barca 900, Monte Castro, Argentina	-34.6255787	-58.506962
0	Ibera 2300, Nunez, Argentina	-34.5523166	-58.4640418
0	Scalabrini Ortiz 2800, Palermo, Argentina	-34.583468	-58.4136077
0	Remedios De Escalada Al 4500, Abasto, Argentina	-24.23833	-64.87298
0	Paez 2700, Flores, Argentina	-34.6213969	-58.4704849
0	Coronel Ramon Falcon 3600, Floresta, Argentina	-34.6341899	-58.47708
0	Chile 1800, Balvanera, Argentina	-34.6171973	-58.3960359
0	Av. Independencia 3400, Boedo, Argentina	-34.6208947	-58.4136309
0	Av Las Heras 2600, Barrio Norte, Argentina	-33.74068	-61.94641
0	General Jose Gervasio Artigas 3800, Villa Pueyrredon, Argentina	-34.5900331	-58.4917441
0	Gutierrez Juan Maria 2700, Recoleta, Argentina	-34.58662	-58.40017
0	Necochea 300, Boca, Argentina	-34.6279006	-58.3646366
0	Riobamba 400, Balvanera, Argentina	-34.6046209	-58.3939649
0	Av.libertador 7000, Nunez, Argentina	-34.54822	-58.45571
0	Pena 2500 Y Pueyrredon, Recoleta, Argentina	-34.5893299	-58.39958
0	Obispo San Alberto 2400, Villa Pueyrredon, Argentina	-34.5787229	-58.4999849
0	Aizpurua 3100, Villa Urquiza, Argentina	-34.5733799	-58.4992539
0	Mariano Acha 2800, Coghlan, Argentina	null	null
0	Mariano Acha 2800, Villa Urquiza, Argentina	-34.5673729	-58.4815959
0	Cirilo Correa 3700, Saavedra, Argentina	-34.5493833	-58.4853139
0	Gallo 1000, Palermo, Argentina	null	null
0	Av. Del Libertador 400, Recoleta, Argentina	-34.5869709	-58.3851449
0	Av. Belgrano 1600, Congreso, Argentina	-34.5511934	-58.454104
0	Avenida Monroe 5300, Villa Urquiza, Argentina	-34.5699271	-58.4788292
0	Avenida Estado De Israel 4400, Villa Crespo, Argentina	-34.59863	-58.42843
0	Av. Del Libertador 4900, Belgrano, Argentina	-34.5617775	-58.4432442
