	direccion	latitude	longitude
2	Juramento 5300, Villa Urquiza	-34.5795482	-58.4846735
3	Magariños Cervantes 1400, Villa General Mitre	-34.6045284	-58.46116359999999
4	San Luis 3100, Once	-34.6000307	-58.4032717
5	Pueyrredon 800, Once	-34.6009789	-58.4046649
6	Ayacucho 400, Once	-34.6047537	-58.3953585
7	Acevedo 400, Villa Crespo	-34.5981693	-58.4408507
8	Yerbal 2000, Flores	-34.6260703	-58.4582794
9	Rivadavia Av. 6000, Caballito	-34.6240795	-58.44985399999999
0	Ayacucho 500, Barrio Norte	-34.6033919	-58.3955239
1	Boulogne Sur Mer 700, Once	-34.6018339	-58.40605
2	Cabello 3900, Palermo	-34.5798598	-58.413896
3	Araujo 500, Villa Luro	-34.6425719	-58.5029869
4	Av. Balbin 2400, Belgrano	-34.5627942	-58.46549650000001
5	Triunvirato 2900, Villa Ortuzar	-34.5852062	-58.4628545
6	Av. Asamblea 1300, Caballito	-34.6360911	-58.4428131
7	Malabia 2200, Palermo Soho - Palermo	-34.5870089	-58.4213729
8	Felipe Vallese 500, Caballito	-34.6113633	-58.440727
9	Cabildo 100, Palermo	-34.5742693	-58.4370768
0	Cabrera 3200, Barrio Norte	-34.5969017	-58.4117478
1	Bahía Blanca 2000, Monte Castro	-34.6108139	-58.5005988
2	Sarmiento 3200, Balvanera	-34.6066133	-58.4115023
3	Melincue 2700, Villa del Parque	-34.5993821	-58.4879979
4	Av. Triunvirato 2900, Villa Ortuzar	-34.5852062	-58.4628545
5	Av. Independencia 4000, Boedo	-34.6214092	-58.42219689999999
6	Diaz Velez 4600, Parque Centenario	-34.6087573	-58.4298324
7	Ortega Y Gasset 1500, Las Cañitas	-34.5675736	-58.4303391
8	Mariscal Antonio Jose De Sucre 1500, Belgrano	-34.5585987	-58.4458315
9	Cochabamba 800, San Telmo	-34.6236103	-58.3769207
0	Av Del Libertador 6800, Nuñez	-34.5497661	-58.454069
1	Remedios Escalada De San Martin 900, Villa Crespo	-34.603601	-58.4551786
2	Remedios Escalada De San Martin Al 900 900, Villa Crespo	-34.603601	-58.4551786
3	H. Primo 3300, Boedo	-34.6240055	-58.4122016
4	Av Libertador 7900, Nuñez	-34.5423172	-58.46267100000001
5	Emilio Lamarca 2100, Villa del Parque	-34.6044921	-58.5005713
6	Av. De Los Constituyentes 5500, Villa Urquiza	-34.5754769	-58.5006309
7	Chile 1200, San Telmo	-34.6160714	-58.3731542
8	Av Rivadavia 7000, Flores	-34.6293548	-58.4639391
9	Allende 3100, Villa Devoto	-34.6126529	-58.5136239
0	Andrés Vallejos 2900, Villa Pueyrredón	-34.5878442	-58.50079129999999
1	Av. Independencia 4000, Almagro	-13.5192345	-71.9789138
2	Cerviño 3200, Palermo	-34.5817007	-58.4050856
3	Manuel Ugarte 3700, Coghlan	-34.5632339	-58.4748069
4	Pavon 1900, San Cristobal	-34.6265699	-58.3921279
5	Juana Azurduy 2600, Nuñez	-34.5514631	-58.4678445
6	M.a.sucre 4300 4300, Belgrano	-32.9403641	-60.6908113
7	Av Avellaneda 2500, Flores	-34.6247558	-58.4659177
8	Esmeralda 1200, Recoleta	-34.5941128	-58.37855199999999
9	Avenida Del Libertador 5400, Palermo	-34.5624396	-58.4412956
0	Juan B.justo 2900, Villa Crespo	-34.5971759	-58.44760279999999
1	Coronel Diaz 2100, Palermo	-34.5805938	-58.4045762
2	Guemes 3000, Barrio Norte	-31.4935822	-68.5505049
3	Charcas 3300, Barrio Norte	-34.5947636	-58.4051275
4	Juan B Justo 2900, Villa Crespo	-34.5971759	-58.44760279999999
5	J.b.justo 2900, Villa Crespo	-34.5971759	-58.44760279999999
6	Antonio Machado 700, Caballito	-34.6065218	-58.4415904
7	Cullen 5200, Villa Urquiza	-34.5734869	-58.4887569
8	Juan B. Justo 9100, Versalles	-34.633233	-58.518285
9	Hipolito Irigoyen 3000, Once	-34.608826	-58.36976559999999
0	Nuñez 4400, Saavedra	-34.5599419	-58.4849719
1	Llavallol 3400, Villa del Parque	-34.6003399	-58.5001119
2	Fonrouge 1200, Mataderos	-34.6494299	-58.5025019
3	Argerich 900, Flores	-34.6227789	-58.4751909
4	Avenida Presidente Manuel Quintana 0, Recoleta	-34.5926788	-58.38463589999999
5	Perú AL 700, San Telmo	-34.6160405	-58.3745137
6	San Martin al 3500, Paternal	-34.60114350000001	-58.47222159999999
7	Amenabar al 2300, Belgrano	-34.1367021	-62.4234655
8	Beauchef 300, Caballito	-34.6201522	-58.434087
9	Triunvirato 5800, Villa Urquiza	-34.5650399	-58.4956079
0	Arguibel 2800 (e/arce Y Baez), Belgrano	0	0
1	Ruy Diaz De Guzman 300, Barracas	-34.6336279	-58.3710689
2	Av. Patricios 300, Barracas	-34.632467	-58.370216
3	Almirante Brown 100, Boca	-34.6275118	-58.3674577
4	Bolivia 4500, Villa Pueyrredón	-34.5809944	-58.5016646
5	Avenida De Los Incas 4100, Villa Urquiza	-34.578372	-58.46903069999999
6	Scalabrini Ortiz 1200, Palermo	-34.5937265	-58.4293648
7	Soler 4900, Palermo	-34.5854749	-58.4269409
8	Independencia Av. 1800, Congreso	-34.6181654	-58.3916945
9	Blanes, Juan M. 400, Boca	-34.6310125	-58.3622967
0	Curapaligue 200, Caballito	-34.62791850000001	-58.4528864
1	Chivilcoy 2700, Villa Devoto	-34.5931957	-58.5177275
2	Federico Lacroze 2200, Belgrano	-34.5679946	-58.4427372
3	J . B. Alberdi 2300, Flores	-34.6308299	-58.459903
4	Sanabria 4700, Villa Devoto	-34.5972017	-58.5196427
5	Juan Domingo Peron 2300, Balvanera	-34.607341	-58.39908299999999
6	Tres Arroyos 2900, Villa Santa Rita	-34.6174779	-58.4764089
7	Arevalo 1300, Palermo Hollywood - Palermo	38.1156879	13.3612671
8	Cucha cucha 1400, Caballito	-34.6066056	-58.4523737
9	Gaona av. 2900, Caballito	-34.6077355	-58.4456876
0	Vedia 1900, Nuñez	-34.5358038	-58.4666792
1	Ciudad De La Paz 2100, Belgrano	-34.5627793	-58.4576551
2	Quintana 4700, Saavedra	-34.5439079	-58.4805649
3	Av. De Los Incas 3700, Belgrano	-34.5749374	-58.4632569
4	Tarija 3300, Boedo	-34.6289367	-58.4159037
5	Avda Rivadavia 2600, Balvanera	-34.6100903	-58.4031995
6	Avda Corrientes 5300 5300, Villa Crespo	-34.599009	-58.43975469999999
7	Bacacay 3900, Floresta	-34.6316172	-58.4825669
8	Billinghurst 2000, Barrio Norte	-34.5856353	-58.4059908
9	Echeverria 2900, Belgrano	-34.5657679	-58.4602799
0	Paunero 2700, Palermo Chico - Palermo	38.1156879	13.3612671
1	Talcahuano 1000, Recoleta	-36.7173237	-73.1243143
2	Terrero 700, Flores	-34.6187829	-58.4602969
3	Felipe Vallese 2900, Flores	-34.6232164	-58.4727868
4	Santos Dumont 3500, Colegiales	-34.5807531	-58.4464619
5	Av. De Mayo 1300, Congreso	24.7935449	-107.3782277
6	Nicasio Oroño 400, Caballito	-34.6081129	-58.4589336
7	Bolivia 1300, Flores	-13.6536222	-62.3901614
8	Juan B. Justo 5200, Flores	-34.6131469	-58.471171
9	Avenida Gaona 1400, Caballito	-34.6088779	-58.4487099
0	José Antonio Cabrera 5700, Palermo	-34.5850626	-58.4391795
1	Trelles Ricardo Manuel 2000, Paternal	-34.5968213	-58.465662
2	Austria 1900, Palermo Chico - Palermo	38.1156879	13.3612671
3	Austria 1900, Palermo	38.129438	13.3137114
4	Manuel Ugarte 1500, Belgrano	-34.5586911	-58.4665057
5	Avenida Juan De Garay 500, San Telmo	-34.6244359	-58.372514
6	Ramón L Falcón 2800, Flores	-34.631786	-58.467524
7	Quesada 3700, Coghlan	-34.5613479	-58.4762269
8	Conesa 900, Colegiales	-34.5740129	-58.4497509
9	Guemes Y Malabia, Palermo	38.1156879	13.3612671
0	V. Obligado 1000, Belgrano	-29.1473807	-59.64671
1	Gavilan 800, Caballito	-34.6202678	-58.4637328
2	Tres Arroyos 500, Villa Crespo	-34.6028473	-58.4493263
3	Avenida Pedro Goyena 1500, Parque Chacabuco	-34.6277772	-58.4484023
4	Avenida Corrientes 700, Retiro	-34.6033811	-58.3766829
5	Olavaria 1700, Barracas	-34.6396929	-58.37437079999999
6	Garay Juan De Av. 700, San Telmo	-34.624575	-58.3754562
7	Avenida Santa Fe 5200, Palermo Hollywood - Palermo	38.1156879	13.3612671
8	Sarmiento 1200, Tribunales	-34.5660754	-59.1132246
9	Avenida Dorrego 1600, Palermo Hollywood - Palermo	38.1156879	13.3612671
0	Arguibel 2800, Las Cañitas	-34.571492	-58.4291073
1	Talcahuano 1100, Barrio Norte	-34.5950859	-58.385812
2	Jaramillo 3600, Saavedra	-34.5537639	-58.4793929
3	3 De Febrero 3000, Nuñez	-34.5508536	-58.4590083
4	Paraguay 600, Retiro	-34.5976366	-58.3752948
5	Billinghurst 1100, Palermo Viejo - Palermo	38.1156879	13.3612671
6	Avenida Boyaca 800, Flores	-34.6185197	-58.4626017
7	Soldado De La Independencia 900, Palermo	-34.566845	-58.4359121
8	Echeverria 2800, Belgrano	-34.5652239	-58.4593049
9	Av. Coronel Diaz 2000, Palermo	-34.5882814	-58.4097031
0	Darwin 1200, Palermo	-34.5896639	-58.4398929
1	Carlos Calvo 1200, San Telmo	-34.619324	-58.3671284
2	Suipacha 1100, Retiro	-34.5954294	-58.3800217
3	Neuquen 1800, Caballito	-34.6159504	-58.4424277
4	Donato Alvarez 900, Caballito	-34.6149116	-58.4589491
5	Boyaca 1000, Flores	-34.6165549	-58.4639927
6	Avenida Rivadavia 2400, Congreso	-31.5622783	-68.5437722
7	Cafayate 5000, Villa Lugano	-34.6833573	-58.4703367
8	Balcarce 200, Centro / Microcentro	0	0
9	O'higgins 2800, Nuñez	-34.5523652	-58.4594844
0	Parral 200, Caballito	-34.6159442	-58.4403851
1	Pacheco De Melo 2700, Barrio Norte	-34.5864871	-58.401926
2	Av. Callao 1400, Recoleta	-34.5927115	-58.3929347
3	Francisco Bilbao 1800, Flores	-34.6322539	-58.4525419
4	Av. Corrientes 2400, Balvanera	-34.6047774	-58.4006756
5	Uriburu Entre Tucuman Y Viamonte, Balvanera	0	0
6	Tucumán 1700, San Nicolás	-34.6020064	-58.3911919
7	Libertad 900, Barrio Norte	-34.598228	-58.3841653
8	Talcahuano 200, San Nicolás	-34.6064949	-58.3851099
9	Beruti 3400, Palermo	-34.5867234	-58.4105135
0	Av. Cabildo 1500, Belgrano	-34.5671933	-58.4507628
1	Gaona 2300, Caballito	-34.6077355	-58.4456876
2	Senillosa 0, Caballito	-34.6259545	-58.4283958
3	La Pampa 1800, Belgrano	-34.5616426	-58.4485163
4	Estomba 1400, Belgrano	-34.5776612	-58.46522659999999
5	Garcia Teodoro 1900, Belgrano	-34.5646659	-58.4410755
6	Ramon  N. Falcon 3400, Flores	-34.6336529	-58.4751013
7	Cordoba 800, Tribunales	-31.4074186	-64.1947048
8	Juramento 2100, Belgrano	-34.5520482	-58.4398507
9	Tucuman 3500, Almagro	-34.5997619	-58.4148189
0	Cabildo 1700, Belgrano	-38.9714557	-68.0550264
1	Paraguay 3300, Barrio Norte	-34.5983686	-58.3882072
2	Uriarte 900, Villa Crespo	-34.5921305	-58.4391279
3	Junin 1000, Barrio Norte	-34.5974709	-58.3976439
4	Cramer 1700, Belgrano	-34.5715059	-58.4521844
5	Scalabrini Ortiz 1900, Palermo	-34.5892369	-58.4226189
6	Martinez Castro 200, Floresta	-34.6365796	-58.4808286
7	Conesa 4600, Saavedra	-40.1052878	-64.4494461
8	Avenida Juan Bautista Alberdi 1200, Caballito	-34.6239073	-58.4447926
9	Ciudad De La Paz 2200, Belgrano	-34.5618356	-58.4584412
0	Doctor Juan Felipe Aranguren 400, Caballito	-34.6120909	-58.4365632
1	Quesada 3400, Coghlan	-34.5598452	-58.4733899
2	Adolfo Alsina 2900, Balvanera	-34.6126349	-58.4067739
3	Avenida Vernet 0, Caballito	-34.6323882	-58.425556
4	San José 1200, Monserrat	10.0273753	-83.9422525
5	Angel Justiniano Carranza 1300, Palermo	-34.5861349	-58.4426489
6	Avenida Del Libertador 5500, Palermo	-34.5624396	-58.4412956
7	Uriburu 300, Once	-34.6202165	-58.4100906
8	La Rioja 100, Balvanera	-34.6113996	-58.4087123
9	Avenida Santa Fe 1900, Recoleta	-34.5959005	-58.3946037
0	N.oroño 100, Caballito	-34.6226837	-58.44998810000001
1	Donado 2600, Villa Urquiza	-34.5686559	-58.4790348
2	Junin 600, Balvanera	-34.6022946	-58.3970676
3	San Pedrito 200, Flores	-34.6419686	-58.4619519
4	Mariano Acha 3800, Saavedra	-34.5577999	-58.4894369
5	Doctor Cosme Argerich 3000, Villa del Parque	-34.6022831	-58.4907596
6	Arenales 1900, Recoleta	-34.5948679	-58.3943529
7	Avenida Congreso 2500, Nuñez	-34.553424	-58.4586454
8	Av. Eva Peron 1600, Parque Chacabuco	-34.6349499	-58.4474978
9	Fray Luis Beltran 0, Flores	-34.6248834	-58.4589768
0	San José De Calasanz 0, Caballito	-34.6247423	-58.4377122
1	Pasaje Chirimay 100, Caballito	-34.6242232	-58.4477176
2	Monroe 4400, Villa Urquiza	-34.5700692	-58.4790573
3	Fray Cayetano Rodríguez 1100, Flores	-34.6184209	-58.4684669
4	Valentin Gomez 2900, Balvanera	-34.6055177	-58.4068846
5	San Jose De Calasanz 700, Caballito	-34.6232251	-58.4377353
6	Av Sca Ortiz 1300, Palermo	38.1156879	13.3612671
7	Av.santa Fe 1200, Barrio Norte	-34.5957087	-58.3841887
8	Lavalle 700, Centro / Microcentro	-36.8937988	-60.3273515
9	Piedras 100, San Telmo	-34.6262603	-58.3762064
0	Dorrego 1600, Palermo Hollywood - Palermo	38.1156879	13.3612671
1	Ecuador 600, Balvanera	-34.6031279	-58.4075569
2	Godoy Cruz 3200, Palermo Chico - Palermo	38.1156879	13.3612671
3	Sarmiento 200, Centro / Microcentro	-27.4317989	-58.9651
4	Salguero Jeronimo 2500, Barrio Norte	-34.5824961	-58.4102772
5	Lavalle 300, Centro / Microcentro	-36.8937988	-60.3273515
6	Vallese Felipe 2300, Flores	-34.6206009	-58.4645459
7	Av. Independencia 2700, San Cristobal	19.2921671	-99.6487068
8	Salta 600, Monserrat	-34.6152599	-58.3829389
9	Avenida Rivadavia 3500, Villa del Parque	-34.6194747	-58.4390614
0	Artigas 2000, Paternal	-34.6087343	-58.4763332
1	Lascano 2800, Villa del Parque	-34.6062659	-58.4837289
2	General Cesar Díaz 2800, Villa del Parque	-34.6137748	-58.47773409999999
3	Roque Pérez 3300, Belgrano	-35.4032112	-59.3402465
4	Jose Bonifacio 2200, Flores	-34.6315028	-58.4580113
5	Estados Unidos 800, San Telmo	-34.6183719	-58.3692147
6	Quilmes 500, Parque Patricios	-34.6452671	-58.41736179999999
7	Peron 1800, Congreso	-27.0575985	-65.4030794
8	El Salvador 3800, Palermo Soho - Palermo	-34.5825175	-58.43638
9	Bulnes 1300, Palermo	-34.5965424	-58.417097
0	Artigas, Manuel De 5100, Villa Luro	-34.6440035	-58.49643159999999
1	Avenida Jujuy 500, Balvanera	-34.6157159	-58.4044829
2	Arevalo 1700, Palermo	-34.580918	-58.4405047
3	Franklin Roosevelt 2700, Belgrano	-34.5592109	-58.4630919
4	Rincon 1100, Monserrat	-34.62173629999999	-58.3956951
5	Eduardo Acevedo 200, Caballito	-34.6083732	-58.4330838
6	Mendoza 5200, Villa Urquiza	-34.5714509	-58.4748632
7	Paraná 1200, Recoleta	-34.5947927	-58.3886399
8	Parana 800, Tribunales	-32.8968486	-68.8432478
9	Vicente De Echevarría 2600, Belgrano	-34.5669359	-58.46255009999999
0	Juan Francisco Seguí 3900, Palermo	-34.5777198	-58.4124815
1	Avenida Doctor Honorio Pueyrredón 800, Caballito	-34.6110352	-58.443071
2	25 De Mayo 800, Retiro	-34.5984331	-58.37152679999999
3	Boulogne Sur Mer 800, Balvanera	-34.6009229	-58.4057799
4	Mendoza 1600, Belgrano	-34.5564793	-58.4495545
5	Tucumán 800, Centro / Microcentro	-26.828132	-65.2063371
6	Av. Córdoba 700, Retiro	-34.5991871	-58.384509
7	Avenida Forest 600, Chacarita	-34.584468	-58.4545885
8	Avenida Rivadavia 6000, Caballito	-34.6241126	-58.4497172
9	Otamendi 300, Caballito	-34.6130832	-58.4328057
0	Jean Jaures 700, Balvanera	-34.6011962	-58.4078896
1	Libertad 800, Tribunales	-51.6225683	-69.2167105
2	Manuela Pedraza 3700, Nuñez	-34.5503634	-58.4644983
3	Gavilán 500, Flores	-34.6235822	-58.4622446
4	Moldes 3800, Nuñez	-34.5516589	-58.4701466
5	Avenida Nazca 100, Flores	-34.6295654	-58.470258
6	Avenida Nazca 500, Flores	-34.6265734	-58.4716538
7	Blanco Encalada 2500, Belgrano	-34.5598431	-58.4599444
8	Araoz 2800, Palermo	-34.5840982	-58.4127297
9	Riglos 700, Caballito	-34.619815	-58.4373227
0	Valentin Gomez 2800, Abasto	-34.6056983	-58.4055583
1	Av. Pueyrredón 1800, Barrio Norte	-34.5902934	-58.4005351
2	Av. Coronel Ramón L. Falcon 3600, Floresta	-34.6341459	-58.47719059999999
3	Av. Del Libertador 5600, Belgrano	-34.5606702	-58.4444983
4	Arcos 3500, Nuñez	-34.5484116	-58.4645966
5	Baldomero Fernández Moreno 1700, Parque Chacabuco	-34.63335380000001	-58.4492051
6	Pacheco De Melo Jose A. 2700, Barrio Norte	-34.5864871	-58.401926
7	Cabello 3300, Palermo	-34.5817735	-58.4076056
8	Av Independencia 4100, Boedo	-34.6215308	-58.4237151
9	Hipolito Yrigoyen 3200, Balvanera	-34.6119089	-58.4114979
0	Bolivia 2900, Villa del Parque	-32.8661662	-68.8526726
1	Santo Tomé 3200, Villa del Parque	-34.6069319	-58.4904819
2	Trejo Y Sanabria 2900, Villa Devoto	-34.6099255	-58.50749020000001
3	Remedios Escalada De San Martin 700, Villa Crespo	-34.602289	-58.45327699999999
4	José Antonio Cabrera 2900, Barrio Norte	-34.5969737	-58.4075128
5	Domingo Cullen 4800, Villa Urquiza	0	0
6	Sarmiento 2400, Balvanera	-34.6062186	-58.4005245
7	Gallo 300, Abasto	-34.6052762	-58.4135358
8	José A. Cabrera 2900, Barrio Norte	-34.5969737	-58.4075128
9	Esteban Echeverría 1400, Belgrano	-45.8303946	-67.4756595
0	Clay 3000, Belgrano	-34.5730064	-58.42956069999999
1	Av. Jujuy 400, Balvanera	-34.6145256	-58.4047959
2	Av Alvear 1700 Vig Coch Lc 2 D 2 B Dep Reciclado 1700, Recoleta	0	0
3	Av. Monroe 2100, Belgrano	-34.5656216	-58.4714737
4	Av Cordoba 5400, Palermo	-34.5890968	-58.4381034
5	Julian Alvarez 600, Almagro	-34.5993379	-58.43412310000001
6	Concordia 700, Flores	23.2891336	-106.0665927
7	Boyaca 500, Flores	-34.6215482	-58.4604116
8	Avenida Donato Álvarez 900, Caballito	-34.6149116	-58.4589491
9	Tucumán 1500, San Nicolás	-34.6018408	-58.3878591
0	Libertador 7000, Nuñez	-26.7184585	-54.8004857
1	Congreso 2100, Belgrano	-24.1815034	-65.3258177
2	Libertador 4700, Las Cañitas	-34.5658164	-58.4333511
3	Tucuman 3000, Once	-34.6012177	-58.4076999
4	Virrey Olaguer Y Feliú 3400, Belgrano	-34.5684586	-58.4532677
5	Olleros 1900, Las Cañitas	-34.5619601	-58.434902
6	Republica De La India 3100, Palermo	-34.5800848	-58.4159606
7	Sucre 4200, Belgrano	-34.5633881	-58.4554936
8	Libertador 7000, Belgrano	-26.8197157	-54.9596876
9	Avenida De Los Incas 4100, Villa Ortuzar	-34.5783766	-58.4688343
0	Independencia 4000, Almagro	-40.5733322	-73.168136
1	Iguazu 1500, Pompeya	-34.6478311	-58.4049258
2	Castelli 0, Balvanera	-34.6064504	-58.4046613
3	La Isla De Recoleta, Barrio Norte	0	0
4	Tres Arroyos 1200, Paternal	-34.6070326	-58.456636
5	Avenida Forest 300, Chacarita	-34.584468	-58.4545885
6	Viamonte 2500, Balvanera	-34.6011759	-58.4022109
7	Mendoza Y Libertador 1500, Belgrano	-33.0843637	-68.459219
8	Bacacay 2500, Flores	-34.6268564	-58.4649996
9	Tacuari 100, Monserrat	-34.6094372	-58.3790552
0	Antequera 1700, San Cristobal	37.0284003	-4.5330662
1	Av Entre Rios 900, Congreso	24.7952925	-107.3913958
2	Solis 1900, San Cristobal	19.2961851	-99.6524201
3	Av. Corrientes 3200, Abasto	-34.604199	-58.4103141
4	Av Olazabal 4500, Villa Urquiza	-34.5728249	-58.4792529
5	Juan B Justo 4000, Paternal	-34.6045097	-58.4584703
6	Ramon Falcon 2200, Flores	-34.6292186	-58.4590876
7	Baez 600, Palermo	-34.5704407	-58.4341082
8	Murguiondo 200, Liniers	-34.6413499	-58.5183869
9	Teodoro Aubain 1800, Belgrano	-34.5558577	-58.440611
0	Helguera 4800, Villa Pueyrredón	-34.5863909	-58.5063769
1	Uriburu 1200, Recoleta	-34.5945839	-58.3982879
2	Maipú 400, Centro / Microcentro	-26.812677	-65.20354809999999
3	Federico García Lorca 200, Caballito	-34.6173562	-58.4456257
4	Av. Juan De Garay 2700, San Cristobal	-34.627776	-58.3953535
5	Formosa 600, Caballito	-34.6215919	-58.4366229
6	Charlone 1400, Villa Ortuzar	-34.5808629	-58.4616709
7	Blanco Encalada Y Zapiola, Belgrano	0	0
8	Av Rivadavia 8300, Floresta	-34.6335909	-58.4801262
9	Melian 3200, Saavedra	-34.5511536	-58.4828659
0	Av. Rivadavia 4600, Caballito	-34.6155959	-58.431154
1	Balbin Ricardo Dr. 4500, Saavedra	-34.555149	-58.4965759
2	Catamarca 400, Balvanera	-34.6146857	-58.4061577
3	Rocha 1600, Constitución	-34.6423125	-58.3726282
4	Estados Unidos 2000, Monserrat	32.6666174	-114.515055
5	Doctor Angel Roffo 7000, Velez Sarsfield	0	0
6	Av Santa Fe 5200, Palermo	-34.5762767	-58.4329486
7	Piedras 1500, Barracas	-34.6285964	-58.3745713
8	Azcuenaga 1900, Recoleta	-34.5878625	-58.3953436
9	Sánchez De Loria 200, Balvanera	-34.6125893	-58.413397
0	Chacabuco 1200, San Telmo	-34.6256254	-58.3750571
1	Alvear Marcelo T. 1700, Barrio Norte	-34.5972014	-58.3917939
2	San Pedrito, Av. 100, Flores	-34.6321335	-58.4690249
3	Brasil 500, San Telmo	-34.6255915	-58.3727813
4	Avenida Rivadavia 3900, Almagro	-34.6115605	-58.4208618
5	Pumacahua 500, Flores	-34.6321139	-58.4529229
6	Avenida Ruiz Huidobro 2700, Nuñez	-34.5456845	-58.474933
7	Roosevelt Franklin D. 2900, Coghlan	-34.5602248	-58.4651513
8	Moreno 2900, Balvanera	-34.6136931	-58.4063991
9	Marmol Jose 600, Almagro	-34.6139777	-58.4260707
0	Adolfo Alsina 2700, Balvanera	-34.6124639	-58.4041809
1	Parana 1200, Barrio Norte	-34.5947927	-58.3886399
2	Pacheco De Melo 2700, Palermo	-34.5864871	-58.401926
3	Jose Enrique Rodo 3800, Floresta	-34.639065	-58.4782946
4	Humboldt 1600, Palermo Chico - Palermo	38.1156879	13.3612671
5	Avenida Presidente Figueroa Alcorta 3700, Palermo	-34.5754559	-58.4066258
6	Gavilan 600, Flores	-34.622496	-58.462825
7	Migueletes 600, Las Cañitas	-34.5675861	-58.432307
8	11 De Septiembre De 1888 900, Belgrano	-34.5554303	-58.4539212
9	Depto Nogoyá 4700, Villa Devoto	-34.6138692	-58.51038079999999
0	Santiago Del Estero 200, Monserrat	-34.6108899	-58.3846679
1	Crisologo Larralde 3000, Nuñez	-34.5471233	-58.4645309
2	O'higgins 3200, Nuñez	-34.5501528	-58.4617508
3	Mansilla 2900, Barrio Norte	-34.5966221	-58.4031172
4	Av.las Heras 3300, Palermo	-27.4767517	-59.0007908
5	Av Las Heras 1700, Recoleta	-34.5926054	-58.39088750000001
6	Tacuari 400, Monserrat	-34.6127691	-58.3789296
7	Avenida Del Libertador 6700 (esquina Congreso), Belgrano	0	0
8	Fray Justo Santa Maria De Oro 2500, Palermo Hollywood - Palermo	-34.5793391	-58.4244484
9	Av. Santa Fe 4400, Palermo	-34.5800805	-58.4235893
0	Juan María Gutierrez 2500, Recoleta	-34.5872599	-58.3991153
1	Chile 1600, Monserrat	-37.4651347	-72.3319627
2	Hipolito Irigoyen 1700, Congreso	0	0
3	Medrano 500, Almagro	-34.6050209	-58.4213299
4	Ceretti 2000, Villa Urquiza	-34.5823929	-58.4898519
5	Avenida Santa Fe 5300, Belgrano	-34.5758249	-58.43432379999999
6	Del Barco Centenera 1000, Parque Chacabuco	-34.6309519	-58.4380029
7	Eva Peron 1800, Parque Chacabuco	-34.6356114	-58.4484765
8	Avenida Donato Álvarez 400, Flores	-34.6213202	-58.4561429
9	La Rioja 1200, Boedo	-34.6243705	-58.40703389999999
0	Antonio Bermúdez 1400, Villa Devoto	0	0
1	Humberto Primo 1700, San Cristobal	-34.6215659	-58.3898419
2	Cespedes 2500, Belgrano	-34.5698669	-58.4491858
3	General Enrique Martínez 200, Colegiales	-34.5807928	-58.4462879
4	Jorge Newbery 2600, Belgrano	-40.8012014	-63.0002414
5	Avenida General Las Heras 3400, Palermo	-34.5829942	-58.4082834
6	Avenida Federico Lacroze 2900, Colegiales	-34.5795015	-58.4503185
